brand,currency,image,keyword,listing_id,offers_count,price,product_brand,product_description,product_images,product_sku,product_title,title,url
,USD,https://i5.walmartimages.com/seo/InStyler-Professional-Hair-Straightening-Iron-Curling-Iron-Straightener-Curler-Styler-2-In-1-Multi-Hair-Styling-Tool-Flat-Iron-With-Brush_8871432d-7165-4f8e-8e5e-d33ff43edf11.da615e5ca0a0bd3517ad3d228caf9cb5.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,instyler,16849973669,1,36.99,,"<li>1.Adopted infrared heating , fast heating, long life and good temperature stability.</li><li>2. Exquisite ceramic plate, smooth and bright, less damage to the hair.</li><li>3.Rapidly heating</li>",['https://i5.walmartimages.com/seo/InStyler-Professional-Hair-Straightening-Iron-Curling-Iron-Straightener-Curler-Styler-2-In-1-Multi-Hair-Styling-Tool-Flat-Iron-With-Brush_8871432d-7165-4f8e-8e5e-d33ff43edf11.da615e5ca0a0bd3517ad3d228caf9cb5.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF'],,InStyler Professional Hair Straightening Iron Curling Iron Straightener&Curler Styler 2 In 1 Multi Hair Styling Tool Flat Iron With Brush,InStyler Professional Hair Straightening Iron Curling Iron Straightener&Curler Styler 2 In 1 Multi Hair Styling Tool Flat Iron With Brush,https://www.walmart.com/ip/InStyler-Professional-Hair-Straightening-Iron-Curling-Iron-Straightener-Curler-Styler-2-In-1-Multi-Hair-Styling-Tool-Flat-Iron-With-Brush/16849973669?classType=VARIANT
,USD,https://i5.walmartimages.com/seo/Instyler-Freestyle-Ionic-Ceramic-Styler-Hair-Curling-Brush-Hair-Straightening-Brush_1644b412-7a10-4483-8896-f2db6e115ba5_1.3aa887c0e316576d0549c8f908e10c6a.jpeg,instyler,928084105,1,32.99,,<li>Ceramic Heated Barrel</li><li>Tourmaline Ceramic Heated Bristles</li><li>Cool Tip Ionic Bristles</li>,['https://i5.walmartimages.com/seo/Instyler-Freestyle-Ionic-Ceramic-Styler-Hair-Curling-Brush-Hair-Straightening-Brush_1644b412-7a10-4483-8896-f2db6e115ba5_1.3aa887c0e316576d0549c8f908e10c6a.jpeg'],,"Instyler Freestyle Ionic Ceramic Styler, Hair Curling Brush, Hair Straightening Brush","Instyler Freestyle Ionic Ceramic Styler, Hair Curling Brush, Hair Straightening Brush",https://www.walmart.com/ip/Instyler-Freestyle-Ionic-Ceramic-Styler-Hair-Curling-Brush-Hair-Straightening-Brush/928084105?classType=REGULAR&athbdg=L1600
,USD,https://i5.walmartimages.com/seo/InStyler-2-1-Hair-Curler-Straighter-Rotating-Iron-Hair-Curling-Straighting-Professional-Hot-Brush-Styler-Irons-Hairdressing-Tool-Adjustable_be14dfed-8709-4927-8439-bd8d0a15deb1.0cd48e46642c028a339a28b26ace360b.png?odnHeight=180&odnWidth=180&odnBg=FFFFFF,instyler,16266913831,1,36.99,,"<li>1.Adopted infrared heating , fast heating, long life and good temperature stability.</li><li>2. Exquisite ceramic plate, smooth and bright, less damage to the hair.</li><li>3.Rapidly heating</li>",['https://i5.walmartimages.com/seo/InStyler-2-1-Hair-Curler-Straighter-Rotating-Iron-Hair-Curling-Straighting-Professional-Hot-Brush-Styler-Irons-Hairdressing-Tool-Adjustable_be14dfed-8709-4927-8439-bd8d0a15deb1.0cd48e46642c028a339a28b26ace360b.png?odnHeight=180&odnWidth=180&odnBg=FFFFFF'],,"InStyler 2 in 1 Hair Curler Straighter Rotating Iron for Hair Curling and Straighting, Professional Hot Brush Styler Irons Hairdressing Tool with Adjustable","InStyler 2 in 1 Hair Curler Straighter Rotating Iron for Hair Curling and Straighting, Professional Hot Brush Styler Irons Hairdressing Tool with Adjustable",https://www.walmart.com/ip/InStyler-2-1-Hair-Curler-Straighter-Rotating-Iron-Hair-Curling-Straighting-Professional-Hot-Brush-Styler-Irons-Hairdressing-Tool-Adjustable/16266913831?classType=VARIANT
,USD,https://i5.walmartimages.com/seo/InStyler-Ionic-Pro-Hair-Straightener-Ceramic-Flat-Iron-Hair-Dryer-Brush-Curling-Iron-4-in-1-Styling-Tool_0ebab82a-a44d-4a43-a262-254df5374cd4.695879061acfc86126b35c937c2f1140.jpeg,instyler,39804291,1,20.91,,"<li>Replaces 4 different styling tools - round brush, flat iron, curling iron and styling wand</li><li>Cool Touch Ionic Bristles add shine without burning or tangling</li><li>Ceramic Flat Iron for</li>",['https://i5.walmartimages.com/seo/InStyler-Ionic-Pro-Hair-Straightener-Ceramic-Flat-Iron-Hair-Dryer-Brush-Curling-Iron-4-in-1-Styling-Tool_0ebab82a-a44d-4a43-a262-254df5374cd4.695879061acfc86126b35c937c2f1140.jpeg'],,InStyler Ionic Pro Hair Straightener Ceramic Flat Iron Hair Dryer Brush Curling Iron 4 in 1 Styling Tool,InStyler Ionic Pro Hair Straightener Ceramic Flat Iron Hair Dryer Brush Curling Iron 4 in 1 Styling Tool,https://www.walmart.com/ip/InStyler-Ionic-Pro-Hair-Straightener-Ceramic-Flat-Iron-Hair-Dryer-Brush-Curling-Iron-4-in-1-Styling-Tool/39804291?classType=REGULAR
,USD,https://i5.walmartimages.com/seo/2-In-1-Rotating-Brush-Hot-Air-Styler-Comb-Curling-Iron-Roller-Styler-Brush-Hair-Dryer-Blow-Nozzles-with-2-Speeds-and-3-Heat-Settings_0fdf5bef-de86-456b-b2a7-70bbd5293829.1abed984917af3559734965279b3ac2a.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF,instyler,555746083,1,34,,"<li>Multifunctional hair brush, suitable for drying and curly hair.</li><li>The 1.7m 360-degree swivel power cord can be rotated at any angle without worrying about entanglement.</li>",['https://i5.walmartimages.com/seo/2-In-1-Rotating-Brush-Hot-Air-Styler-Comb-Curling-Iron-Roller-Styler-Brush-Hair-Dryer-Blow-Nozzles-with-2-Speeds-and-3-Heat-Settings_0fdf5bef-de86-456b-b2a7-70bbd5293829.1abed984917af3559734965279b3ac2a.jpeg?odnHeight=180&odnWidth=180&odnBg=FFFFFF'],,2 In 1 Rotating Brush Hot Air Styler Comb Curling Iron Roller Styler Brush Hair Dryer Blow Nozzles with 2 Speeds and 3 Heat Settings,2 In 1 Rotating Brush Hot Air Styler Comb Curling Iron Roller Styler Brush Hair Dryer Blow Nozzles with 2 Speeds and 3 Heat Settings,https://www.walmart.com/ip/2-In-1-Rotating-Brush-Hot-Air-Styler-Comb-Curling-Iron-Roller-Styler-Brush-Hair-Dryer-Blow-Nozzles-with-2-Speeds-and-3-Heat-Settings/555746083?classType=VARIANT
