seller_profile_url,email_address,phone_number,notes
https://www.walmart.com/seller/9EFEC45F20564C02869F6459F1319B66,,827841624904,
https://www.walmart.com/seller/B337022BEF224BE1A026FBB27ED84B11,,827841624904,
https://www.walmart.com/seller/A431303E38D44043AE985BF1075B40FD,,827841624904,
https://www.walmart.com/seller/B5CD25622BBB4A89BEDFCEA702D9BA66,,827841624904,
https://www.walmart.com/seller/B38CB175649B4DE39F11A7656D0B049A,,827841624904,
